state,state_fips,state_id,year,first_treat_year,gname,treated_post,event_time,population,deaths_allcause,deaths_amenable,deaths_nonamenable,deaths_external,crude_allcause,crude_amenable,crude_nonamenable,crude_external,aa_allcause,aa_amenable,aa_nonamenable,aa_external
Missouri,29,26,2014,0,0,0,NA,3144893,14566,9585,4981,2663,463.16361160777177,304.7798446560821,158.3837669516896,84.67696675212797,395,246.06,148.94,85.65
Missouri,29,26,2015,0,0,0,NA,3149875,14820,9563,5257,2813,470.4948609071788,303.59934918052306,166.89551172665583,89.30513115599825,399.89,243.65,156.23999999999998,90.26
Missouri,29,26,2016,0,0,0,NA,3149425,14879,9210,5669,3202,472.43544456527775,292.43433325130775,180.00111131397,101.6693523420942,404.91,233.51,171.40000000000003,104.51
Missouri,29,26,2017,0,0,0,NA,3152576,15062,9293,5769,3325,477.7680220873343,294.7748127245782,182.99320936275603,105.4693051016058,407.53,235.02,172.50999999999996,107.5
Missouri,29,26,2018,0,0,0,NA,3149273,15687,9473,6214,3540,498.114961770542,300.7995813636989,197.31538040684308,112.40689517866504,426.53,239.61,186.91999999999996,114.92
Missouri,29,26,2019,0,0,0,NA,3143302,15339,9238,6101,3452,487.99001814015963,293.8947641683809,194.09525397177873,109.82081899861991,417.89,233.78,184.10999999999999,111.86
Montana,30,27,2010,2016,2016,0,-6,524499,2008,1172,836,434,382.8415306797534,223.4513316517286,159.39019902802485,82.7456296389507,323.89,174.08,149.80999999999997,84.84
Montana,30,27,2011,2016,2016,0,-5,526990,2148,1214,934,497,407.59786713220365,230.36490255982085,177.23296457238277,94.30918992770262,342.34,176.32,166.01999999999998,95.97
Montana,30,27,2012,2016,2016,0,-4,526358,2164,1221,943,482,411.12702761238546,231.97139589404932,179.1556317183362,91.57265587299898,343.37,175.22,168.15,92.04
Montana,30,27,2013,2016,2016,0,-3,526133,2181,1213,968,527,414.5339676469638,230.55007003932468,183.98389760763914,100.16478723060519,348.17,173.01,175.16000000000003,103.6
Montana,30,27,2014,2016,2016,0,-2,526415,2155,1237,918,476,409.3728332209379,234.9857051945708,174.38712802636704,90.42295527293106,337.68,175.58,162.1,91.43
Montana,30,27,2015,2016,2016,0,-1,527708,2388,1344,1044,534,452.5229861969119,254.68630378921677,197.83668240769518,101.19232605910844,380.69,194.87,185.82,102.11
Montana,30,27,2016,2016,2016,1,0,530567,2284,1291,993,527,430.4828607885526,243.32459425482548,187.15826653372713,99.32770036583504,361.47,185.78,175.69000000000003,100.29
Montana,30,27,2017,2016,2016,1,1,532735,2260,1247,1013,526,424.225928463495,234.07510300618503,190.15082545730994,98.73576919106122,355.58,178.6,176.98,100.16
Montana,30,27,2018,2016,2016,1,2,535524,2176,1244,932,489,406.33099543624564,232.2958448174125,174.03515061883314,91.31243417661953,339.03,177.87,161.15999999999997,92.29
Montana,30,27,2019,2016,2016,1,3,535989,2216,1211,1005,500,413.4413206241173,225.9374725973854,187.50384802673187,93.28549653071238,354.14,175.11,179.02999999999997,94.99
Nebraska,31,28,2010,0,0,0,NA,937916,3006,1869,1137,486,320.49778444978017,199.27157655909485,121.2262078906853,51.81700706673092,279.25,167.27,111.97999999999999,51.49
Nebraska,31,28,2011,0,0,0,NA,947165,3122,1918,1204,494,329.61522015699484,202.49903659869187,127.11618355830295,52.155643420101036,287.69,170.16,117.53,51.81
Nebraska,31,28,2012,0,0,0,NA,949085,3122,1862,1260,523,328.9484082036909,196.1889609465959,132.759447257095,55.105707075762446,284.58,161.91,122.66999999999999,55.2
Nebraska,31,28,2013,0,0,0,NA,951474,3091,1851,1240,506,324.86436833796824,194.54026069025534,130.32410764771294,53.18064392721188,281.59,161.54,120.04999999999998,52.79
Nebraska,31,28,2014,0,0,0,NA,952287,3324,2009,1315,563,349.0544342199358,210.96581177733185,138.08862244260396,59.12083227010345,303.14,174.82,128.32,59.45
Nebraska,31,28,2015,0,0,0,NA,954368,3393,2075,1318,595,355.5232363197425,217.42137204935622,138.10186427038627,62.34492355150214,303.03,177.52,125.50999999999996,61.09
Nebraska,31,28,2016,0,0,0,NA,954329,3274,1964,1310,558,343.06827100507263,205.79904833657997,137.26922266849274,58.47040171680836,292.27,165.58,126.68999999999997,58.02
Nebraska,31,28,2017,0,0,0,NA,957952,3366,2043,1323,584,351.3745991448423,213.26747060395513,138.10712854088723,60.96338856226616,300.92,172.9,128.02,60.8
Nebraska,31,28,2018,0,0,0,NA,958053,3427,2059,1368,576,357.70463638232957,214.91504123467075,142.78959514765884,60.12193479901425,309.32,177.54,131.78,58.59
Nebraska,31,28,2019,0,0,0,NA,956578,3438,2003,1435,630,359.4061331119888,209.3922293843262,150.01390372766258,65.85976261214454,311.77,173.48,138.29,65.46
Nevada,32,29,2010,2014,2014,0,-4,1462355,5820,3382,2438,1218,397.9881766055438,231.2707926597851,166.71738394575874,83.29030912466536,361.87,203.05,158.82,82.87
Nevada,32,29,2011,2014,2014,0,-3,1469423,5942,3467,2475,1212,404.37641169356954,235.9429517572544,168.43345993631513,82.48135492638947,365.31,205.01,160.3,82
Nevada,32,29,2012,2014,2014,0,-2,1479687,5952,3401,2551,1259,402.2472320159601,229.84590660051754,172.40132541544259,85.08556201412866,360.14,197.77,162.36999999999998,83.6
Nevada,32,29,2013,2014,2014,0,-1,1492548,6106,3587,2519,1246,409.0990708506527,240.32727925668053,168.77179159397218,83.48140227315972,365.03,206.3,158.72999999999996,82.14
Nevada,32,29,2014,2014,2014,1,0,1519062,6153,3653,2500,1252,405.0525916651197,240.47734720505153,164.57524446006812,82.41928242560212,361.84,206.66,155.17999999999998,81.41
Nevada,32,29,2015,2014,2014,1,1,1547043,6342,3669,2673,1359,409.9433564548626,237.16212154413293,172.7812349107297,87.84500495461342,365.81,202.81,163,86.76
Nevada,32,29,2016,2014,2014,1,2,1571264,6553,3890,2663,1417,417.05276770803636,247.57138202109894,169.4813856869374,90.1821718056291,371.89,211.54,160.35,89.32
Nevada,32,29,2017,2014,2014,1,3,1604490,6621,3761,2860,1480,412.65448834209,234.40470180555815,178.24978653653184,92.24114827764586,367.15,199.11,168.03999999999996,90.98
Nevada,32,29,2018,2014,2014,1,4,1620425,6626,3676,2950,1520,408.9050712004567,226.8540660629156,182.0510051375411,93.80255179968219,364.5,192.54,171.96,92.57
Nevada,32,29,2019,2014,2014,1,5,1641325,6579,3723,2856,1363,400.8346914840144,226.82893394056632,174.0057575434481,83.04266370158255,356.03,193.12,162.90999999999997,81.46
New Hampshire,33,30,2010,2014,2014,0,-4,727854,2217,1388,829,425,304.59405320297753,190.69758495522453,113.89646824775299,58.39083112822077,255.12,148.73,106.39000000000001,59.01
New Hampshire,33,30,2011,2014,2014,0,-3,729048,2364,1504,860,447,324.2584850380222,206.29643041336098,117.9620546246612,61.3128353688646,263.16,157.86,105.30000000000001,59.75
New Hampshire,33,30,2012,2014,2014,0,-2,726322,2338,1447,891,444,321.89579828230455,199.22293418070774,122.6728641015968,61.12991207756339,260.69,150.02,110.66999999999999,61.06
New Hampshire,33,30,2013,2014,2014,0,-1,722083,2365,1469,896,438,327.5246751412234,203.43921682133495,124.08545831988843,60.65784681262404,263.12,152.65,110.47,60.08
New Hampshire,33,30,2014,2014,2014,1,0,720203,2574,1478,1096,585,357.39923327173034,205.2199171622445,152.1793161094858,81.22709847084779,291.82,149.14,142.68,85.02
New Hampshire,33,30,2015,2014,2014,1,1,718643,2662,1518,1144,674,370.42036170949973,211.23144593351637,159.18891577598333,93.78787520368249,309.05,155.58,153.47,100.32
New Hampshire,33,30,2016,2014,2014,1,2,719887,2826,1619,1207,721,392.56161036384873,224.89640735282066,167.66520301102813,100.15460759813693,328.97,166.22,162.75000000000003,108.01
New Hampshire,33,30,2017,2014,2014,1,3,720806,2757,1519,1238,724,382.48849204917826,210.73631462557194,171.75217742360635,100.44311506840953,314.69,153.09,161.6,105.75
New Hampshire,33,30,2018,2014,2014,1,4,726506,2888,1549,1339,764,397.5190844948287,213.2122790451834,184.30680544964528,105.16086584281479,328.36,154.85,173.51000000000002,110.83
New Hampshire,33,30,2019,2014,2014,1,5,726903,2785,1576,1209,697,383.13227487023715,216.81022089604804,166.32205397418915,95.88624617039687,316.27,159,157.26999999999998,100.02
New Jersey,34,31,2010,2014,2014,0,-4,4773459,15021,10178,4843,2100,314.6774697342116,213.220643562666,101.45682617154561,43.993255205501924,276.09,180.85,95.23999999999998,44.25
New Jersey,34,31,2011,2014,2014,0,-3,4796209,15427,10410,5017,2286,321.64986972002265,217.04642145494495,104.60344826507769,47.66264355869396,279.38,181.72,97.66,47.86
New Jersey,34,31,2012,2014,2014,0,-2,4802440,15144,10072,5072,2421,315.3397023179883,209.72672224952316,105.61298006846519,50.41187396406827,273.09,174.14,98.94999999999999,50.67
New Jersey,34,31,2013,2014,2014,0,-1,4801833,15219,9929,5290,2570,316.94146797691633,206.77520438549197,110.16626359142435,53.5212282476296,273.98,171.29,102.69000000000003,53.7
New Jersey,34,31,2014,2014,2014,1,0,4815425,15201,9927,5274,2470,315.6730714319089,206.15002829449114,109.52304313741777,51.29349953534735,270.22,168.41,101.81000000000003,51.51
New Jersey,34,31,2015,2014,2014,1,1,4822821,15370,9737,5633,2737,318.6931466044458,201.8942855229336,116.79886108151224,56.751017713491756,271.59,162.77,108.81999999999996,57.25
New Jersey,34,31,2016,2014,2014,1,2,4800362,16161,9823,6338,3240,336.6621100658659,204.63040079060704,132.03170927525883,67.49490975888902,288.52,164.8,123.71999999999997,68.52
New Jersey,34,31,2017,2014,2014,1,3,4820805,16636,9726,6910,3865,345.0875942918247,201.7505375139629,143.3370567778618,80.17333204724108,296.98,161.33,135.65,81.59
New Jersey,34,31,2018,2014,2014,1,4,4750344,16615,9504,7111,4020,349.76414339677297,200.06972126650197,149.694422130271,84.62545028317949,300.32,158.42,141.9,86.47
New Jersey,34,31,2019,2014,2014,1,5,4714443,16254,9205,7049,3917,344.77031539038654,195.25106147216118,149.51925391822533,83.08510676658939,294.94,154.85,140.09,84.04
New Mexico,35,32,2010,2014,2014,0,-4,1064713,4471,2430,2041,1128,419.92536955968416,228.230518458965,191.69485110071915,105.94404313650722,374.4,188.04,186.35999999999999,108.95
New Mexico,35,32,2011,2014,2014,0,-3,1073422,4721,2451,2270,1200,439.8083884995836,228.33517479611933,211.47321370346427,111.79200724412206,390.56,186.97,203.59,114.6
New Mexico,35,32,2012,2014,2014,0,-2,1069038,4776,2461,2315,1221,446.75680378059525,230.20697112731258,216.5498326532827,114.21483614240091,396.76,187.34,209.42,116.46
New Mexico,35,32,2013,2014,2014,0,-1,1060551,4735,2521,2214,1140,446.46603510816544,237.70662608398843,208.75940902417705,107.49129461949495,395.62,195.17,200.45000000000002,108.62
New Mexico,35,32,2014,2014,2014,1,0,1056333,5040,2546,2494,1305,477.1222711020104,241.02248060034097,236.09979050166945,123.54058805319913,424.54,198.98,225.56000000000003,124.49
New Mexico,35,32,2015,2014,2014,1,1,1052946,5002,2476,2526,1253,475.04810313159464,235.14976076645905,239.89834236513553,118.99945486283247,427.45,193.87,233.57999999999998,121.69
New Mexico,35,32,2016,2014,2014,1,2,1047564,5224,2632,2592,1298,498.6807488611674,251.24956565899552,247.43118320217187,123.90651072392711,443.16,204.26,238.90000000000003,126.59
New Mexico,35,32,2017,2014,2014,1,3,1048233,5150,2543,2607,1305,491.30298321079374,242.59873520486383,248.70424800592997,124.49522195923997,439.92,198.96,240.96,127.16
New Mexico,35,32,2018,2014,2014,1,4,1049631,5200,2521,2679,1368,495.41219723883916,240.1796440844449,255.23255315439428,130.33151650437154,445.37,195.77,249.6,132.61
New Mexico,35,32,2019,2014,2014,1,5,1047510,5472,2626,2846,1514,522.3816479078959,250.68973088562402,271.69191702227187,144.533226413113,473.62,206.59,267.03,147.78
New York,36,33,2010,2014,2014,0,-4,10451713,32480,22914,9566,4358,310.76245587685,219.23678922297233,91.52566665387769,41.69651424603795,274.96,188.37,86.589999999999975,41.5
New York,36,33,2011,2014,2014,0,-3,10528878,32790,22897,9893,4770,311.4291950196403,217.4685659763557,93.96062904328457,45.303972560039156,273.44,184.83,88.60999999999999,45.12
New York,36,33,2012,2014,2014,0,-2,10551889,32647,22610,10037,4853,309.394839161026,214.27442991487118,95.12040924615488,45.991765076376375,270.53,181.36,89.16999999999996,45.63
New York,36,33,2013,2014,2014,0,-1,10596124,32758,22617,10141,4957,309.1507800399467,213.44597326343106,95.70480677651564,46.7812569954825,270.16,180.13,90.03000000000003,46.18
New York,36,33,2014,2014,2014,1,0,10643845,32767,22504,10263,4935,307.8492781508938,211.42735543405604,96.42192271683777,46.36482398982699,267.97,177.52,90.45000000000002,45.97
New York,36,33,2015,2014,2014,1,1,10678246,32809,21866,10943,5353,307.2508350154136,204.77145778435897,102.47937723105463,50.129955799857015,267.52,171.09,96.42999999999998,49.88
New York,36,33,2016,2014,2014,1,2,10627170,34200,22179,12021,6143,321.8166266277852,208.70090532098385,113.11572130680133,57.80466483551125,280.47,173.36,107.11000000000001,57.69
New York,36,33,2017,2014,2014,1,3,10660167,33692,21460,12232,6380,316.0550861914265,201.31016709212906,114.7449190992974,59.848968594957284,275.3,166.23,109.07000000000002,60.05
New York,36,33,2018,2014,2014,1,4,10460407,33231,21163,12068,6173,317.68362359131913,202.31526364127132,115.36835995004783,59.01300016337796,275.31,166.66,108.65,58.65
New York,36,33,2019,2014,2014,1,5,10366572,32959,20730,12229,6094,317.93537921696776,199.96967174877093,117.96570746819683,58.78510273212784,275.81,164.47,111.34,58.72
North Carolina,37,34,2010,0,0,0,NA,5081151,20546,13607,6939,3394,404.35720174425046,267.7936554139013,136.56354633034917,66.79588935656508,358.48,229.71,128.77,66.83
North Carolina,37,34,2011,0,0,0,NA,5136260,20971,13821,7150,3541,408.2931938803721,269.0868452920997,139.20634858827242,68.94121403511504,357.22,226.59,130.63000000000002,68.96
North Carolina,37,34,2012,0,0,0,NA,5145514,21202,13899,7303,3607,412.04824241076784,270.1187869666665,141.92945544410142,70.09989672557494,359.98,226.77,133.21,69.86
North Carolina,37,34,2013,0,0,0,NA,5169971,21448,14007,7441,3620,414.857259354066,270.92995299199936,143.92730636206662,70.01973512037108,360.72,226.1,134.62000000000003,69.85
North Carolina,37,34,2014,0,0,0,NA,5205165,21919,14170,7749,3719,421.10096413850476,272.2296027119217,148.87136142658304,71.44826340759612,364.79,225.66,139.13000000000002,71.23
North Carolina,37,34,2015,0,0,0,NA,5247313,22416,14214,8202,4053,427.1900685169724,270.8814968727804,156.308571644192,77.23953192805537,368.58,222.82,145.76,77.37
North Carolina,37,34,2016,0,0,0,NA,5312369,23323,14544,8779,4499,439.03200248326124,273.77616276279,165.25583972047122,84.68914715826405,378.62,223.58,155.04,85.53
North Carolina,37,34,2017,0,0,0,NA,5368112,23809,14323,9486,4960,443.5265136047832,266.81634064266916,176.71017296211406,92.39747605862173,383.66,217.25,166.41000000000003,93.69
North Carolina,37,34,2018,0,0,0,NA,5409876,23662,14316,9346,4854,437.3852561500485,264.62713747967604,172.75811867037248,89.72479221335203,377.1,215.28,161.82000000000002,90.16
North Carolina,37,34,2019,0,0,0,NA,5445688,23760,14079,9681,4808,436.3085068406416,258.53482608625393,177.7736807543877,88.29003791623758,376.53,209.46,167.06999999999996,89.41
North Dakota,38,35,2010,2014,2014,0,-4,344223,1101,675,426,189,319.8507943978177,196.09381127931604,123.75698311850167,54.906267158208486,280.39,159.99,120.39999999999998,57.13
North Dakota,38,35,2011,2014,2014,0,-3,350238,1172,689,483,211,334.6295947327246,196.72337096488675,137.90622376783787,60.24474785717141,290.82,161.44,129.38,58.41
North Dakota,38,35,2012,2014,2014,0,-2,356961,1250,706,544,219,350.17831079585727,197.78070993750015,152.39760085835707,61.351240051434196,312.96,164.88,148.07999999999998,62.81
North Dakota,38,35,2013,2014,2014,0,-1,365188,1320,726,594,245,361.45766016407987,198.80171309024394,162.65594707383593,67.08873237893907,322.11,164.72,157.39000000000001,68.66
North Dakota,38,35,2014,2014,2014,1,0,372005,1273,752,521,258,342.1997016169138,202.14782059380923,140.05188102310453,69.35390653351433,302.54,169.7,132.84000000000003,68.95
North Dakota,38,35,2015,2014,2014,1,1,380243,1393,803,590,296,366.34467958647497,211.18074494468013,155.16393464179484,77.84495704062928,328.73,178.91,149.82000000000002,78.73
North Dakota,38,35,2016,2014,2014,1,2,380530,1348,741,607,295,354.24276666754264,194.72840511917587,159.51436154836676,77.52345412976638,318.14,164.78,153.35999999999999,78.38
North Dakota,38,35,2017,2014,2014,1,3,379974,1344,736,608,299,353.708411628164,193.69746351066127,160.01094811750278,78.68959455120614,316.12,165.2,150.92000000000002,77.5
North Dakota,38,35,2018,2014,2014,1,4,380030,1370,751,619,296,360.4978554324659,197.61597768597215,162.8818777464937,77.88858774307292,324.54,170.63,153.91000000000003,75.37
North Dakota,38,35,2019,2014,2014,1,5,379224,1413,730,683,323,372.6029998101386,192.49836508237877,180.10463472775984,85.1739341391895,335.17,162.34,172.83,85.46
Ohio,39,36,2010,2014,2014,0,-4,6084247,25805,17293,8512,4257,424.1280802702454,284.2258047709109,139.9022754993346,69.96757363729645,362.2,231.33,130.86999999999998,70.79
Ohio,39,36,2011,2014,2014,0,-3,6100315,26704,17635,9069,4417,437.7478867894527,289.08343257684237,148.66445421261034,72.40609706220089,370.24,232.35,137.89000000000001,73.34
Ohio,39,36,2012,2014,2014,0,-2,6066755,26767,17584,9183,4612,441.2078615338842,289.84193362019727,151.365927913687,76.02087112467868,371.87,231.16,140.71,77.14
Ohio,39,36,2013,2014,2014,0,-1,6059879,27120,17667,9453,4698,447.5336883789264,291.54047465304177,155.99321372588463,77.5263004426326,377.23,232.26,144.97000000000003,78.54
Ohio,39,36,2014,2014,2014,1,0,6056980,27622,17780,9842,5068,456.03584624680946,293.5456283494415,162.49021789736798,83.67206099409276,383.63,232.09,151.54,85.61
Ohio,39,36,2015,2014,2014,1,1,6056662,28512,17747,10765,5708,470.75435281017826,293.0161861434566,177.7381666667217,94.24333073234068,398.02,230.85,167.17,96.82
Ohio,39,36,2016,2014,2014,1,2,6040087,29922,17885,12037,6808,495.3902154058377,296.10500643450996,199.28520897132773,112.71360826425182,421.5,232.97,188.53,115.78
Ohio,39,36,2017,2014,2014,1,3,6036670,31020,17903,13117,7637,513.8594622531959,296.5707915125392,217.28867074065667,126.51014549412176,440.36,232.48,207.88000000000002,131.53
Ohio,39,36,2018,2014,2014,1,4,6032897,29610,17656,11954,6615,490.8089761850733,292.6620494266685,198.1469267584048,109.64881382858019,417.62,229.62,188,112.81
Ohio,39,36,2019,2014,2014,1,5,6004450,29628,17330,12298,6868,493.4340364229863,288.6192740384215,204.81476238456477,114.38183347350714,420.08,226.36,193.71999999999997,117.5
Oklahoma,40,37,2010,0,0,0,NA,1933785,9991,6623,3368,1949,516.6551607340009,342.4889530118395,174.16620772216146,100.78679894610826,458.42,291.49,166.93,101.17
Oklahoma,40,37,2011,0,0,0,NA,1949609,10216,6743,3473,1995,524.0025051176927,345.86422200554057,178.13828311215224,102.32821042578281,461.43,290.41,171.01999999999998,103.25
Oklahoma,40,37,2012,0,0,0,NA,1951706,10214,6625,3589,2056,523.3370189977384,339.44661747209875,183.89040152563962,105.34373517322793,462.47,286.08,176.39000000000004,105.85
Oklahoma,40,37,2013,0,0,0,NA,1961484,10625,6867,3758,2079,541.6817062999239,350.09207314461906,191.58963315530485,105.99117810800394,477.83,295.15,182.68,105.49
Oklahoma,40,37,2014,0,0,0,NA,1970518,10720,7036,3684,2074,544.0193898254165,357.06347265033867,186.95591717507781,105.25151254644717,477.7,299.71,177.99,104.43
Oklahoma,40,37,2015,0,0,0,NA,1984030,10914,7178,3736,2118,550.092488520839,361.7888842406617,188.3036042801772,106.75241805819468,482.74,302.85,179.89,106.85
Oklahoma,40,37,2016,0,0,0,NA,1988714,10867,6920,3947,2255,546.4335243780654,347.9635583598245,198.46996601824097,113.38985897419137,481.15,291.05,190.09999999999997,114.26
Oklahoma,40,37,2017,0,0,0,NA,1988880,10951,7149,3802,2126,550.6113993805559,359.44853384819595,191.16286553235992,106.89433248863682,480.72,298.5,182.22000000000003,106.52
Oklahoma,40,37,2018,0,0,0,NA,1987360,10802,6878,3924,2153,543.5351420980597,346.0872715562354,197.44787054182433,108.33467514692859,473.59,286.24,187.34999999999997,107.09
Oklahoma,40,37,2019,0,0,0,NA,1988696,10706,6857,3849,2042,538.342713013955,344.7988028336156,193.54391018033928,102.68034933443825,470.67,287.62,183.05,102.33
Oregon,41,38,2010,2014,2014,0,-4,2072310,7301,4496,2805,1372,352.31215406961314,216.95595736159166,135.35619670802149,66.20631083187361,301.81,176.88,124.93,65.59
Oregon,41,38,2011,2014,2014,0,-3,2090488,7510,4587,2923,1402,359.24626211678805,219.42245064310342,139.8238114736846,67.06568035788773,305.98,176.96,129.02,67.03
Oregon,41,38,2012,2014,2014,0,-2,2092106,7499,4524,2975,1405,358.4426410516484,216.2414332734575,142.20120777819096,67.15720905154902,304.55,173.48,131.07000000000002,66.62
Oregon,41,38,2013,2014,2014,0,-1,2097637,7574,4577,2997,1332,361.0729597160996,218.19790554800474,142.87505416809486,63.50002407470883,304.69,174.54,130.15,62.77
Oregon,41,38,2014,2014,2014,1,0,2113451,7808,4601,3207,1481,369.4431524553917,217.7008125572819,151.74233989810978,70.07496270318072,312.96,174.51,138.45,69.11
Oregon,41,38,2015,2014,2014,1,1,2141461,7846,4530,3316,1582,366.38537895390107,211.53782394356006,154.84755501034107,73.87479856042206,312.18,169.66,142.52,72.87
Oregon,41,38,2016,2014,2014,1,2,2170282,7830,4587,3243,1537,360.78260797444756,211.35502206625682,149.42758590819074,70.82028971350266,308.21,170.86,137.34999999999997,70.15
Oregon,41,38,2017,2014,2014,1,3,2197258,7825,4514,3311,1535,356.12568027969405,205.43786847061202,150.68781180908204,69.85979798457896,305.48,167.17,138.31000000000003,68.97
Oregon,41,38,2018,2014,2014,1,4,2213411,7696,4347,3349,1549,347.69864250245433,196.39371088333797,151.3049316191164,69.98248404837601,300.61,161.23,139.38000000000002,69
Oregon,41,38,2019,2014,2014,1,5,2222073,7847,4366,3481,1675,353.1387132645957,196.48319384646678,156.6555194181289,75.38006177114794,307.22,162.13,145.09000000000003,74.28
Pennsylvania,42,39,2010,2015,2015,0,-5,6689536,26025,16850,9175,4496,389.040435689411,251.88593050399908,137.15450518541195,67.20944472082967,329.75,202.72,127.03,67.83
