state,state_fips,state_id,year,first_treat_year,gname,treated_post,event_time,population,deaths_allcause,deaths_amenable,deaths_nonamenable,deaths_external,crude_allcause,crude_amenable,crude_nonamenable,crude_external,aa_allcause,aa_amenable,aa_nonamenable,aa_external
Pennsylvania,42,39,2011,2015,2015,0,-4,6733772,27299,17394,9905,5005,405.40428158244737,258.30990416663946,147.09437741580797,74.32684088501958,340.82,204.25,136.57,75.37
Pennsylvania,42,39,2012,2015,2015,0,-3,6717521,26534,16697,9837,4994,394.99690436397594,248.5589550073606,146.43794935661532,74.34290119822477,332.17,196.28,135.89000000000001,75.49
Pennsylvania,42,39,2013,2015,2015,0,-2,6722262,26884,16973,9911,5012,399.9249062294805,252.48941502131277,147.43549120816772,74.55823649836915,335.03,198.64,136.39,75.7
Pennsylvania,42,39,2014,2015,2015,0,-1,6725386,27165,16955,10210,5250,403.91733649191286,252.10448887246025,151.8128476194526,78.06243388855302,336.78,196.91,139.86999999999998,78.91
Pennsylvania,42,39,2015,2015,2015,1,0,6727908,28083,17139,10944,5896,417.4105829033334,254.74486274188052,162.66572016145287,87.63496766008097,349.53,197.99,151.53999999999996,89.25
Pennsylvania,42,39,2016,2015,2015,1,1,6698103,29170,16711,12459,7130,435.4964383199243,249.48854922057785,186.00788909934647,106.44804954477411,369.22,193.27,175.95000000000002,109.89
Pennsylvania,42,39,2017,2015,2015,1,2,6684956,29623,16550,13073,7956,443.1293190261836,247.57081422824623,195.55850479793733,119.01349836857565,377.12,190.91,186.21,123.49
Pennsylvania,42,39,2018,2015,2015,1,3,6662237,28671,16328,12343,7196,430.3509466865259,245.0828452965573,185.26810138996856,108.01176841952636,363.13,188.48,174.65,110.88
Pennsylvania,42,39,2019,2015,2015,1,4,6631855,28430,16186,12244,6952,428.6885041967896,244.06444350788732,184.6240606889023,104.82738238396347,362.41,188.74,173.67000000000002,107.61
Rhode Island,44,40,2010,2014,2014,0,-4,556761,1915,1215,700,381,343.9536892849894,218.22649215731704,125.72719712767237,68.43151729377595,294.1,176.95,117.15000000000003,68.8
Rhode Island,44,40,2011,2014,2014,0,-3,556524,1962,1247,715,378,352.5454427841387,224.06940221805348,128.4760405660852,67.92159906850378,296.09,178.26,117.82999999999998,66.49
Rhode Island,44,40,2012,2014,2014,0,-2,554728,1880,1175,705,383,338.9048326386986,211.81552039918665,127.08931223951198,69.04284622373487,285.25,167.51,117.74000000000001,69.24
Rhode Island,44,40,2013,2014,2014,0,-1,556756,2012,1269,743,424,361.3791319716357,227.92749427038055,133.45163770125515,76.1554433180783,303.68,179.83,123.85,76.03
Rhode Island,44,40,2014,2014,2014,1,0,559044,1984,1253,731,424,354.8915648857693,224.1326264122323,130.75893847353697,75.84376185058778,299.28,177.17,122.10999999999999,75.46
Rhode Island,44,40,2015,2014,2014,1,1,560300,2050,1233,817,454,365.87542388006426,220.06068177761912,145.8147421024451,81.02802070319471,305.36,171.08,134.28,80.22
Rhode Island,44,40,2016,2014,2014,1,2,559705,2079,1222,857,494,371.44567227378707,218.3292984697296,153.1163738040575,88.26078023244388,313.06,170.55,142.51,88.54
Rhode Island,44,40,2017,2014,2014,1,3,560616,2049,1196,853,495,365.4908172438889,213.33675813747735,152.15405910641152,88.29573183783552,309.08,165.32,143.76,90.42
Rhode Island,44,40,2018,2014,2014,1,4,558945,1935,1102,833,462,346.1879075758796,197.15714426285234,149.03076331302722,82.65571746772937,289.89,148.93,140.95999999999998,84.28
Rhode Island,44,40,2019,2014,2014,1,5,558269,2013,1157,856,498,360.5788607284302,207.24776048822343,153.33110024020678,89.20430831731656,310.14,163.82,146.32,90.65
South Carolina,45,41,2010,0,0,0,NA,2436571,12027,7762,4265,2009,493.6035108355143,318.56243877153594,175.04107206397845,82.45193757949183,428.4,264.27,164.13,83.07
South Carolina,45,41,2011,0,0,0,NA,2459362,11901,7726,4175,2005,483.9059886263185,314.1465144212198,169.7594742050987,81.5252085703528,417.88,259.41,158.46999999999997,82.07
South Carolina,45,41,2012,0,0,0,NA,2463763,11990,7710,4280,2072,486.65395169908794,312.93594391993065,173.71800777915735,84.09899815850794,417.19,255.96,161.23,83.84
South Carolina,45,41,2013,0,0,0,NA,2479217,12189,7843,4346,1991,491.6471611803243,316.3498798209273,175.29728135939692,80.30761325047384,420.86,258.47,162.39,80.18
South Carolina,45,41,2014,0,0,0,NA,2503893,12544,7995,4549,2115,500.9798741399892,319.30278170832383,181.67709243166541,84.46846570520385,427.52,261.18,166.33999999999997,83.5
South Carolina,45,41,2015,0,0,0,NA,2532639,12922,7975,4947,2410,510.21878759665316,314.88893600706615,195.32985158958698,95.15765965856168,437.72,255.66,182.06000000000003,95.45
South Carolina,45,41,2016,0,0,0,NA,2564730,13221,8049,5172,2572,515.4928588974278,313.83420477009275,201.658654127335,100.28346063718207,441.9,254.24,187.65999999999997,100.95
South Carolina,45,41,2017,0,0,0,NA,2587330,13514,8116,5398,2730,522.3145095523184,313.6824448369555,208.63206471536293,105.51417870932583,445.97,251.37,194.60000000000002,106.47
South Carolina,45,41,2018,0,0,0,NA,2610044,13469,7986,5483,2754,516.0449402385553,305.97185334806613,210.07308689048918,105.51546257457728,441.33,245.91,195.42,106.46
South Carolina,45,41,2019,0,0,0,NA,2633109,13433,7800,5633,2864,510.157384293624,296.22776725156456,213.9296170420594,108.76875966775398,438.12,237.53,200.59,110.71
South Dakota,46,42,2010,0,0,0,NA,413263,1433,891,542,287,346.7525522488101,215.6012031079482,131.15134914086187,69.44730111333462,301.1,175.54,125.56000000000003,69.83
South Dakota,46,42,2011,0,0,0,NA,419259,1465,917,548,285,349.42601112915884,218.7192165224837,130.70679460667512,67.97707383741314,302.4,179.39,123.00999999999999,66.8
South Dakota,46,42,2012,0,0,0,NA,423390,1520,931,589,296,359.0070620468126,219.89182550367272,139.1152365431399,69.91190155648457,310.87,178.33,132.54,70.24
South Dakota,46,42,2013,0,0,0,NA,425758,1503,916,587,289,353.01744183315407,215.14569309325958,137.87174873989449,67.87893592134499,305.98,174.97,131.01000000000002,70.18
South Dakota,46,42,2014,0,0,0,NA,426867,1652,1002,650,320,387.00578868827995,234.73353526976786,152.2722534185121,74.96480168295979,337.54,189.72,147.82000000000002,75.4
South Dakota,46,42,2015,0,0,0,NA,428051,1638,1005,633,334,382.6646824794242,234.7851073820643,147.8795750973599,78.02808543841738,330.83,187.91,142.92,78.46
South Dakota,46,42,2016,0,0,0,NA,428757,1665,964,701,331,388.33185230795067,224.83597935427295,163.49587295367772,77.19990577413313,333.46,178.43,155.02999999999997,79.58
South Dakota,46,42,2017,0,0,0,NA,430383,1728,1025,703,377,401.50284746377065,238.15996449673898,163.3428829670317,87.59639669782497,347.87,189.96,157.91,87.86
South Dakota,46,42,2018,0,0,0,NA,434346,1692,994,698,310,389.55118730228895,228.84981098018628,160.70137632210265,71.37167143245246,333.66,184.12,149.54000000000002,70.56
South Dakota,46,42,2019,0,0,0,NA,433291,1774,1048,726,371,409.4246130198874,241.86978266338326,167.55483035650406,85.62374939705649,354.28,194.99,159.28999999999996,85.15
Tennessee,47,43,2010,0,0,0,NA,3390278,16849,11122,5727,3021,496.97989368423475,328.05569336791854,168.92420031631625,89.10773688765346,437.83,277.43,160.39999999999998,89.47
Tennessee,47,43,2011,0,0,0,NA,3417653,17429,11379,6050,3020,509.9698535808053,332.9477860976524,177.0220674831529,88.36473451225154,444.29,277.21,167.08000000000004,88.95
Tennessee,47,43,2012,0,0,0,NA,3419492,17525,11443,6082,2985,512.5030267653791,334.64035008708896,177.86267667829023,87.2936681822914,445,277.97,167.02999999999997,87.47
Tennessee,47,43,2013,0,0,0,NA,3422095,17662,11454,6208,3066,516.1165893991839,334.70724804542243,181.40934135376136,89.59423978586216,446.38,275.87,170.51,89.53
Tennessee,47,43,2014,0,0,0,NA,3437470,18238,11861,6377,3097,530.5646303822289,345.05028407520643,185.51434630702232,90.095331741077,458.98,285.11,173.87,90.34
Tennessee,47,43,2015,0,0,0,NA,3459568,18531,11955,6576,3297,535.644912890858,345.56337669905605,190.08153619180197,95.30091618375474,461.56,283.01,178.55,95.56
Tennessee,47,43,2016,0,0,0,NA,3484480,18845,11789,7056,3679,540.8267517678391,338.32881807328494,202.49793369455415,105.58246854623931,467.27,276.91,190.35999999999996,105.75
Tennessee,47,43,2017,0,0,0,NA,3519207,19282,11848,7434,3788,547.9075257579335,336.6667547546933,211.24077100324018,107.63788546681113,474.18,274.88,199.3,108.2
Tennessee,47,43,2018,0,0,0,NA,3540303,19718,12082,7636,3927,556.957977890593,341.27022461071834,215.68775327987464,110.92270915794495,482.64,279.59,203.05,111.83
Tennessee,47,43,2019,0,0,0,NA,3563290,19770,11919,7851,4230,554.8243336916165,334.4942454866149,220.33008820500154,118.71051752734131,481.97,273.04,208.93,119.86
Texas,48,44,2010,0,0,0,NA,13104882,46883,30691,16192,7967,357.7521720531326,234.19516482483397,123.55700722829859,60.7941376351195,335.84,216.16,119.67999999999998,60.56
Texas,48,44,2011,0,0,0,NA,13377616,47969,31176,16793,8151,358.57659541131994,233.04600759956034,125.53058781175957,60.93013882294125,333,212.08,120.91999999999999,60.58
Texas,48,44,2012,0,0,0,NA,13551245,48880,31513,17367,8282,360.7048651249387,232.54689882737713,128.1579662975616,61.1161557480512,334.02,210.89,123.13,60.79
Texas,48,44,2013,0,0,0,NA,13726277,49900,31905,17995,8439,363.53630339821933,232.43738997836047,131.09891341985886,61.480618524600665,335.83,210.05,125.77999999999997,61.02
Texas,48,44,2014,0,0,0,NA,13994581,51604,33014,18590,8787,368.7427297751894,235.90559803112365,132.8371317440658,62.78858938327628,339.69,212.57,127.12,62.29
Texas,48,44,2015,0,0,0,NA,14260522,52128,32957,19171,9107,365.5406162551413,231.10654715164003,134.43406910350126,63.861617407834025,335.74,207.07,128.67000000000002,63.41
Texas,48,44,2016,0,0,0,NA,14447047,52996,33287,19709,9652,366.8292904425382,230.40694752360116,136.422342918937,66.80950093122837,335.57,205.29,130.28,66.3
Texas,48,44,2017,0,0,0,NA,14697418,54147,33821,20326,9898,368.4116489032291,230.11524881445163,138.29640008877752,67.34516225911246,337.4,205.47,131.92999999999998,66.73
Texas,48,44,2018,0,0,0,NA,14905347,54554,34065,20489,9855,366.0028847365982,228.5421466538149,137.4607380827833,66.1172128364405,334.7,203.45,131.25,65.6
Texas,48,44,2019,0,0,0,NA,15048542,54141,33334,20807,10154,359.7757178070806,221.50983131787785,138.26588648920276,67.47497531654562,329.88,197.47,132.41,67.04
Utah,49,45,2010,0,0,0,NA,1325367,3688,1941,1747,997,278.2625491656273,146.45000215034779,131.81254701527953,75.22444726630435,280.33,146.99,133.33999999999997,75.45
Utah,49,45,2011,0,0,0,NA,1350506,3837,2010,1827,1058,284.11573143695773,148.8331040365611,135.2826274003966,78.34100700033913,283.74,147.47,136.27,79.16
Utah,49,45,2012,0,0,0,NA,1368909,3947,1985,1962,1198,288.33180291750585,145.00598651919157,143.3258163983143,87.51494803526019,287.08,142.54,144.54,89.24
Utah,49,45,2013,0,0,0,NA,1388336,3999,2004,1995,1178,288.04266402369456,144.34546104113124,143.69720298256328,84.84977699922786,282.6,139.62,142.98000000000002,85.08
Utah,49,45,2014,0,0,0,NA,1410139,4198,2132,2066,1195,297.7011486101725,151.19076913694326,146.51037947322922,84.74341891118536,293.93,147,146.93,86.35
Utah,49,45,2015,0,0,0,NA,1435234,4354,2122,2232,1308,303.3651655409501,147.8504550477483,155.51471049320182,91.13496475139245,295.91,140.78,155.13000000000002,91.77
Utah,49,45,2016,0,0,0,NA,1464997,4478,2207,2271,1297,305.6661549477576,150.6487726596027,155.01738228815486,88.53260450362697,298.36,144.6,153.76000000000002,88.84
Utah,49,45,2017,0,0,0,NA,1493901,4448,2266,2182,1317,297.7439602758148,151.6834114174902,146.0605488583246,88.15845226691728,291.46,145.76,145.7,88.21
Utah,49,45,2018,0,0,0,NA,1521855,4413,2197,2216,1287,289.9750633273209,144.36329348065354,145.61176984666739,84.56784647683254,284.29,138.74,145.55,85.66
Utah,49,45,2019,0,0,0,NA,1546823,4377,2187,2190,1267,282.96708802493885,141.38657105564116,141.58051696929772,81.909824200959,277.2,136.86,140.33999999999997,82.18
Vermont,50,46,2010,2014,2014,0,-4,340557,1111,716,395,191,326.2302639499408,210.24380646998887,115.98645747995197,56.084590832078035,260.31,156.29,104.02000000000001,54.37
Vermont,50,46,2011,2014,2014,0,-3,340108,1194,749,445,225,351.0649558375575,220.22416408905406,130.84079174850342,66.15545650205229,283.96,167.52,116.43999999999997,64.59
Vermont,50,46,2012,2014,2014,0,-2,337293,1116,726,390,205,330.8696000213464,215.24312689560708,115.62647312573934,60.77801792506812,261.81,156.9,104.91,61.01
Vermont,50,46,2013,2014,2014,0,-1,334504,1145,703,442,229,342.2978499509722,210.16191136727812,132.13593858369407,68.45956999019444,276.82,156.24,120.57999999999998,69.23
Vermont,50,46,2014,2014,2014,1,0,331232,1127,731,396,208,340.2449038740218,220.69123756158828,119.55366631243359,62.7958651338035,271.6,162.71,108.89000000000001,63.81
Vermont,50,46,2015,2014,2014,1,1,328298,1230,765,465,230,374.6596080390377,233.02000012184052,141.63960791719717,70.05830069022656,294.42,166.96,127.46000000000001,69.95
Vermont,50,46,2016,2014,2014,1,2,325391,1250,759,491,275,384.15321874298917,233.25783442074305,150.89538432224617,84.51370812345763,309.43,167.78,141.65,88.79
Vermont,50,46,2017,2014,2014,1,3,323110,1244,742,502,283,385.0082015412708,229.64315558169045,155.36504595958033,87.58627092940485,312.16,165.15,147.01000000000002,93.22
Vermont,50,46,2018,2014,2014,1,4,321900,1239,706,533,325,384.90214352283317,219.32277104690897,165.5793724759242,100.96303199751476,318.44,159.88,158.56,105.8
Vermont,50,46,2019,2014,2014,1,5,319105,1250,757,493,263,391.72059353504335,237.22599144482223,154.4946020902211,82.41801287977312,317.78,174.31,143.46999999999997,85.27
Virginia,51,47,2010,2019,2019,0,-9,4368311,14766,9874,4892,2184,338.02538326598085,226.0370198001012,111.98836346587962,49.99644027176637,300.64,194.72,105.91999999999999,50.21
Virginia,51,47,2011,2019,2019,0,-8,4417927,15098,10092,5006,2357,341.7439898848487,228.43292793203693,113.31106195281181,53.35081362820164,300.84,194.44,106.39999999999998,53.24
Virginia,51,47,2012,2019,2019,0,-7,4443432,15082,9949,5133,2405,339.42232040458816,223.9035052184888,115.5188151860994,54.12482963619113,299.08,191.17,107.91,53.8
Virginia,51,47,2013,2019,2019,0,-6,4461282,15315,10060,5255,2446,343.28697446160095,225.49572073677476,117.79125372482619,54.8272895548858,300.65,190.69,109.95999999999998,54.74
Virginia,51,47,2014,2019,2019,0,-5,4480907,15720,10253,5467,2623,350.82183138369084,228.8152822631668,122.00654912052403,58.53725596179524,306.96,193.28,113.67999999999998,58.01
Virginia,51,47,2015,2019,2019,0,-4,4501210,16053,10303,5750,2744,356.63743748903073,228.89400849993666,127.74342898909406,60.96138593844766,310.61,191.6,119.01000000000002,60.74
Virginia,51,47,2016,2019,2019,0,-3,4500734,16460,10388,6072,3091,365.71812508804123,230.80679729128627,134.91132779675493,68.6776867950872,317.64,191.32,126.32,68.73
Virginia,51,47,2017,2019,2019,0,-2,4524481,16778,10374,6404,3247,370.8270628167076,229.285966721929,141.54109609477862,71.76513726104719,320.42,188.66,131.76000000000002,71.49
Virginia,51,47,2018,2019,2019,0,-1,4527445,16694,10427,6267,3241,368.72894093688603,230.3064973732425,138.42244356364353,71.58562942233422,319.56,190.26,129.3,71.85
Virginia,51,47,2019,2019,2019,1,0,4517568,16458,10125,6333,3214,364.31106294360154,224.1250159377789,140.18604700582262,71.14447419496508,314.33,183.91,130.42,71.21
Washington,53,48,2010,2014,2014,0,-4,3665456,11502,7360,4142,2178,313.7945183355086,200.79357111366224,113.00094722184635,59.41961927792886,275.94,169.65,106.28999999999999,58.98
Washington,53,48,2011,2014,2014,0,-3,3717667,11813,7407,4406,2332,317.75304243225656,199.23785535390877,118.51518707834778,62.72751163565753,276.69,166.26,110.43,61.69
Washington,53,48,2012,2014,2014,0,-2,3735749,11801,7313,4488,2331,315.89381406513127,195.75726313518388,120.13655092994738,62.397125716957966,275.08,163.11,111.96999999999997,61.5
Washington,53,48,2013,2014,2014,0,-1,3758089,12027,7400,4627,2313,320.02967465645435,196.9085883809564,123.121086275498,61.54723850339893,277.86,163.3,114.56,60.63
Washington,53,48,2014,2014,2014,1,0,3797484,12387,7615,4772,2451,326.18965609861687,200.52750716000384,125.66214893861304,64.54273408393557,283.18,166.22,116.96000000000001,63.57
Washington,53,48,2015,2014,2014,1,1,3856093,12606,7559,5047,2574,326.9112026084433,196.02742983636546,130.88377277207786,66.75150210329471,284.95,161.85,123.1,66.22
Washington,53,48,2016,2014,2014,1,2,3916245,12506,7416,5090,2553,319.3365072920617,189.36506781368377,129.97143947837787,65.18999705074631,279.11,158.13,120.98000000000002,63.94
Washington,53,48,2017,2014,2014,1,3,3992016,13022,7641,5381,2824,326.2010973903912,191.40704846874362,134.7940489216476,70.74119943407041,287.12,160.78,126.34,69.87
Washington,53,48,2018,2014,2014,1,4,4050628,12913,7530,5383,2726,318.79007403296475,185.89710040023422,132.89297363273053,67.2982065990755,282.33,157.31,125.01999999999998,66.14
Washington,53,48,2019,2014,2014,1,5,4083601,13012,7477,5535,2822,318.6403372905433,183.09820180766926,135.54213548287407,69.10567413417716,284.47,156.59,127.88000000000002,68.22
West Virginia,54,49,2010,2014,2014,0,-4,999173,5502,3429,2073,1075,550.6553920091916,343.18381301336206,207.47157899582953,107.58897608322083,461.83,266.23,195.59999999999997,111.22
West Virginia,54,49,2011,2014,2014,0,-3,998103,5813,3539,2274,1228,582.4048219472339,354.57262426823684,227.8321976789971,123.03339434908021,493.14,275.92,217.21999999999997,129.7
West Virginia,54,49,2012,2014,2014,0,-2,988284,5800,3501,2299,1239,586.875837309923,354.25039765897253,232.6254396509505,125.36882110810252,491.98,272.02,219.96000000000004,130.95
West Virginia,54,49,2013,2014,2014,0,-1,980669,5739,3491,2248,1175,585.2127476243259,355.9814779502564,229.23126967406947,119.8161663109571,488.96,276.09,212.87,123.15
West Virginia,54,49,2014,2014,2014,1,0,971058,5822,3569,2253,1170,599.5522409578007,367.53726347962737,232.01497747817328,120.48713877028973,499.33,283.12,216.20999999999998,124.32
West Virginia,54,49,2015,2014,2014,1,1,962650,6010,3553,2457,1281,624.3182880590039,369.0853373500234,255.2329507089804,133.07017088245988,518.28,279.92,238.35999999999996,137.13
West Virginia,54,49,2016,2014,2014,1,2,950882,6186,3613,2573,1462,650.5539067939029,379.96302380316376,270.59088299073915,153.75199025746625,548.7,291.11,257.59000000000003,160.88
West Virginia,54,49,2017,2014,2014,1,3,935935,6301,3504,2797,1618,673.2305128027053,374.3849733154546,298.84553948725073,172.87525308915684,567.89,283.59,284.3,180.1
West Virginia,54,49,2018,2014,2014,1,4,924945,6205,3632,2573,1444,670.850699230765,392.6719967133181,278.178702517447,156.11739076377515,562.73,299.13,263.6,162.64
West Virginia,54,49,2019,2014,2014,1,5,911783,6117,3590,2527,1427,670.883313244489,393.7340354009672,277.149277843522,156.50653719141505,565.12,299.84,265.28000000000003,164.06
Wisconsin,55,50,2010,0,0,0,NA,3020924,9773,6326,3447,1791,323.5102902290823,209.40612872088144,114.1041615082008,59.2864964494307,278.86,172.74,106.12,58.62
Wisconsin,55,50,2011,0,0,0,NA,3037475,10240,6633,3607,1843,337.1221162314093,218.37216767216194,118.7499485592474,60.67539650532103,285.91,175.79,110.12000000000003,60.26
Wisconsin,55,50,2012,0,0,0,NA,3030272,10152,6436,3716,1860,335.01943059896934,212.3901748753907,122.62925572357861,61.38062853763623,284.06,170.04,114.02000000000001,61.39
Wisconsin,55,50,2013,0,0,0,NA,3025987,10490,6627,3863,2041,346.6637497120774,219.00292367415986,127.66082603791754,67.44906703168255,292.13,173.44,118.69,67.58
Wisconsin,55,50,2014,0,0,0,NA,3018183,10460,6608,3852,1968,346.5661293566361,218.93967330675443,127.62645604988167,65.20479374511088,289.25,172.29,116.96000000000001,64.81
Wisconsin,55,50,2015,0,0,0,NA,3011208,10611,6495,4116,2174,352.3834952617023,215.69416659360627,136.68932866809598,72.19693890292534,293.65,167.76,125.88999999999999,71.84
Wisconsin,55,50,2016,0,0,0,NA,3000736,11019,6615,4404,2296,367.20991116846,220.44591726829682,146.76399390016317,76.51456176084801,306.27,169.96,136.30999999999997,78.07
Wisconsin,55,50,2017,0,0,0,NA,3001069,10950,6436,4514,2499,364.869984662132,214.45691518588876,150.4130694762433,83.2703280064537,305.59,166.16,139.42999999999998,83.88
Wisconsin,55,50,2018,0,0,0,NA,3000227,10945,6448,4497,2401,364.80572969978607,214.91707127494018,149.88865842484586,80.02727793596951,303.6,165.88,137.72000000000003,79.67
Wisconsin,55,50,2019,0,0,0,NA,2992524,11015,6398,4617,2414,368.083931824774,213.79945490829817,154.28447691647585,80.66769055152105,307.77,165.67,142.1,80.48
Wyoming,56,51,2010,0,0,0,NA,301705,1226,693,533,304,406.35720322831907,229.69456919838916,176.6626340299299,100.76067682007258,353.44,189.05,164.39,97.79
Wyoming,56,51,2011,0,0,0,NA,303725,1182,651,531,273,389.16783274343567,214.33862869371964,174.82920404971603,89.88394106510823,340.18,173.72,166.46,92.11
Wyoming,56,51,2012,0,0,0,NA,307270,1213,635,578,323,394.7668174569597,206.6586389820028,188.1081784749569,105.11927620659355,345.51,165.82,179.69,106.01
Wyoming,56,51,2013,0,0,0,NA,307724,1206,645,561,304,391.90963330776935,209.60341084868259,182.3062224590867,98.78982464806124,340.71,168.26,172.45,99.22
Wyoming,56,51,2014,0,0,0,NA,306746,1252,664,588,322,408.1552815684638,216.46574038455267,191.68954118391113,104.97284398166562,356.81,174.94,181.87,105.89
Wyoming,56,51,2015,0,0,0,NA,305999,1290,660,630,340,421.5700051307357,215.68697936921365,205.8830257615221,111.111474220504,371.2,174.4,196.79999999999998,112.18
Wyoming,56,51,2016,0,0,0,NA,303600,1236,654,582,318,407.1146245059288,215.41501976284584,191.699604743083,104.74308300395256,353.74,169.66,184.08,107.89
Wyoming,56,51,2017,0,0,0,NA,298686,1224,647,577,311,409.79490166931157,216.615442303958,193.17945936535358,104.12272419865677,350.74,172.28,178.46,104
Wyoming,56,51,2018,0,0,0,NA,295220,1215,676,539,284,411.5574825553824,228.98177630241855,182.5757062529639,96.19944448208116,357.9,182.65,175.24999999999997,96.23
Wyoming,56,51,2019,0,0,0,NA,293325,1233,622,611,313,420.35285093326513,212.05147873519132,208.3013721980738,106.70757691979885,366.06,169,197.06,107.76
